,C2,C3_norm,C7_norm,T5prime_norm,T2prime_norm,Y1
426,1,0.004915547089021259,2.289388141691482,1.1968085048997807,1.1968085048997807,1
427,1,2.0809387044625165,2.0887620340599327,0.49922027412236597,0.49922027412236597,1
428,1,0.07539689421324626,0.20237950860272397,1.1813669771447834,1.1813669771447834,0
429,1,0.7505927211734981,0.06707125632759871,0.05191154068134681,0.05191154068134681,1
430,1,0.7874952181223878,1.1431006358149038,1.0373219306038626,1.0373219306038626,1
431,1,2.0809386910041874,2.6171487937891746,0.49115139568399574,0.49115139568399574,0
432,0,0.5553423408385143,1.750842101795519,0.21439824034665908,0.21439824034665908,1
433,1,0.8500652669320525,1.4464584524959203,0.8978456344536294,0.8978456344536294,0
434,1,1.554416677421849,1.1123530185894965,1.04820736552076,1.04820736552076,1
435,1,0.4367838597037296,1.6257481456802474,0.24114215512208528,0.24114215512208528,0
436,1,0.10757744463449104,1.166548538568687,0.5052635141239991,0.5052635141239991,1
437,1,0.3682661465968793,0.06306561035426615,0.2461584214266824,0.2461584214266824,0
438,1,0.6847772405886847,0.38308308320953405,0.16975487320130023,0.16975487320130023,0
439,1,0.5093452744928939,0.7387411814089159,0.3985692770391492,0.3985692770391492,1
440,1,0.5032312303512517,0.10596132746529571,3.0434012298570563,3.0434012298570563,0
441,0,1.380712922444127,1.0999126687065441,0.5430773553680281,0.5430773553680281,1
442,1,0.5655299935829474,1.5232800911265134,0.25514982576077416,0.25514982576077416,0
443,1,0.7215579895661697,0.6878453974153549,0.1829729702631255,0.1829729702631255,1
444,1,0.638489118521472,0.2430359912506999,1.941245437823849,1.941245437823849,1
445,1,2.0763549240953783,0.30225637802183736,0.11208886354734554,0.11208886354734554,1
446,1,0.6575393311380757,0.6484357295108771,1.4628994274692115,1.4628994274692115,1
447,1,2.0809387044625165,1.6691956936133387,0.843916678690509,0.843916678690509,1
448,1,0.056623053901878787,0.9307173744061554,0.4557513754694936,0.4557513754694936,1
449,1,0.7028221148623612,0.28126241649725975,0.5314357109817247,0.5314357109817247,1
450,0,0.8427787051263232,0.6494513193649698,1.5039773893542818,1.5039773893542818,0
451,1,1.509821219677645,1.419795316937925,0.7845962354711126,0.7845962354711126,1
452,1,1.1713550501498255,1.787203896173217,0.1598567042324933,0.1598567042324933,0
453,1,0.22726469125623083,0.8563696861367563,0.7047648230398293,0.7047648230398293,1
454,1,0.7793579795873341,0.5701539485819083,0.07764128042529528,0.07764128042529528,0
455,1,0.5807154197632419,1.6697926416190823,2.5767861240068006,2.5767861240068006,0
456,1,0.7718311777798177,0.03933905836906298,0.3633059037015392,0.3633059037015392,0
457,0,0.09470103244219004,0.45778794070832063,1.2341841792501793,1.2341841792501793,0
458,1,0.6716354537013074,0.43418601135630186,1.161945154338443,1.161945154338443,0
459,0,0.31774248292419033,0.32768960736792413,1.0113319942686965,1.0113319942686965,0
460,1,0.6133776336762611,0.28495816408709124,0.7124884617089835,0.7124884617089835,0
461,1,0.5032312303512517,0.00733293912605188,1.191904347088237,1.191904347088237,1
462,0,0.4907207153844391,0.23234342185723608,0.7858496744292446,0.7858496744292446,0
463,1,0.25374011951239667,0.008955325781469008,0.34085491880013996,0.34085491880013996,1
464,0,0.7525503679472166,0.7066592162423321,1.502112142980803,1.502112142980803,1
465,0,0.31774248292419033,0.00733293912605188,0.0950427816809234,0.0950427816809234,0
